ResponseID	ResponseSet	Name	ExternalDataReference	EmailAddress	Status	StartDate	EndDate	Finished	Q_TotalDuration	inst_soundtest	soundtest	soundtest_T_1	soundtest_T_2	soundtest_T_3	soundtest_T_4	consent	noconsent	inst1	inst2	inst_T_1	inst_T_2	inst_T_3	inst_T_4	d_cough1a	d_cough1b	d_cough1c	d_cough2a	d_cough2b	d_cough2c	d_cough3a	d_cough3b	d_cough3c	d_cough5a	d_cough5b	d_cough5c	d_cough8a	d_cough8b	d_cough8c	d_sneeze1a	d_sneeze1b	d_sneeze1c	d_sneeze4a	d_sneeze4b	d_sneeze4c	d_sneeze5a	d_sneeze5b	d_sneeze5c	d_sneeze6a	d_sneeze6b	d_sneeze6c	d_sneeze7a	d_sneeze7b	d_sneeze7c	n_cough1a	n_cough1b	n_cough1c	n_cough2a	n_cough2b	n_cough2c	n_cough4a	n_cough4b	n_cough4c	n_cough5a	n_cough5b	n_cough5c	n_cough6a	n_cough6b	n_cough6c	n_sneeze1a	n_sneeze1b	n_sneeze1c	n_sneeze2a	n_sneeze2b	n_sneeze2c	n_sneeze5a	n_sneeze5b	n_sneeze5c	n_sneeze8a	n_sneeze8b	n_sneeze8c	n_sneeze10a	n_sneeze10b	n_sneeze10c	infant_d_cough1a	infant_d_cough1b	infant_d_cough1c	infant_d_cough2a	infant_d_cough2b	infant_d_cough2c	infant_n_cough1a	infant_n_cough1b	infant_n_cough1c	infant_n_cough2a	infant_n_cough2b	infant_n_cough2c	inst_PVD	PVD1	PVD2	PVD3	PVD4	PVD5	PVD6	PVD7	PVD8	PVD9	PVD10	PVD11	PVD12	PVD13	PVD14	PVD15	LHT_1	LHT_2	LHT_3	LHT_4	LHT_5	LHT_6	LHT_7	LHT_8	cSES_1	cSES_2	cSES_3	hearprob	recentill	training	training_TEXT	audioissue1	audioissue2	debrief	DO-BR-FL_7	DO-BR-FL_78	DO-Q-race	X145	PVD5r	PVD12r	PVD14r	PVD3r	PVD11r	PVD13r	pvd_pinfect	pvd_germ	pvd_pinfect_c	pvd_germ_c	rchild_uncertain	rchild_uncertain_c	rchild_ses	rchild_ses_c	soundtest_char	consent_char	inst2_char	hearprob_char	recentill_char	training_char	audioissue1_char	hear_percent	hear_gt50percent	issues
R_2antWQxWT1vf9Ts	Default Response Set	Anonymous	NA	NA	0	2017-01-27T03:18:49Z	2017-01-27T03:45:49Z	1	1619	1	1	206.439	206.439	207.949	1	1	NA	1	2	5.271	37.138	218.027	4	0	7	9	0	7	9	1	7	8	0	7	9	0	7	8	1	8	9	0	6	9	1	5	8	1	7	9	1	8	6	1	6	8	1	7	6	0	8	9	1	8	7	1	6	8	0	5	9	0	7	9	1	8	5	0	6	7	0	7	9	1	7	9	1	6	9	0	7	9	0	7	9	1	5	4	6	3	6	3	5	6	3	1	5	3	2	2	6	6	5	4	5	5	4	3	3	5	6	6	1	6	1	NA	2	NA	1	n_sneeze1|n_sneeze8|n_cough1|n_cough6|d_sneeze7|n_sneeze5|n_sneeze10|d_cough1|d_cough5|n_sneeze2|d_sneeze4|d_sneeze5|n_cough5|d_cough8|d_cough3|n_cough2|n_cough4|d_sneeze1|d_sneeze6|d_cough2	infant_d_cough2|infant_n_cough2|infant_n_cough1|infant_d_cough1	7|1|2|3|4|5|6|8	NA	2	5	6	2	3	6	3.857142857142857	4.125	0.41098901098901086	-0.3692307692307688	4.375	1.5586538461538462	5.666666666666667	1.3743589743589748	Yes, I can hear the sound easily and am ready to begin the study.	I agree	Yes	No, not at all	A few months ago	No	No, I didn't have any issues getting the audio clips to work correctly.	1	1	0
R_1QLQX2quMdx0ysI	Default Response Set	Anonymous	NA	NA	0	2017-01-27T03:40:05Z	2017-01-27T03:48:55Z	1	529	1	1	5.443	5.443	21.573	1	1	NA	1	2	20.513	20.513	21.508	1	0	8	8	0	6	7	1	8	8	1	8	8	1	7	7	0	8	9	1	7	6	0	7	9	0	8	7	1	8	9	0	8	8	0	7	9	0	6	8	0	9	9	0	6	9	1	7	8	1	6	7	1	8	8	1	7	8	1	8	8	1	7	9	0	8	9	1	8	8	1	8	9	1	6	5	5	6	5	4	3	4	5	4	3	3	6	7	2	6	4	4	3	4	5	2	2	6	6	7	1	6	1	NA	2	NA	1	n_cough6|n_sneeze10|n_sneeze2|n_cough4|n_cough5|d_cough5|d_sneeze4|d_cough2|n_sneeze1|n_cough1|d_cough8|d_cough3|d_cough1|d_sneeze5|n_sneeze5|n_cough2|d_sneeze7|d_sneeze1|n_sneeze8|d_sneeze6	infant_d_cough1|infant_d_cough2|infant_n_cough1|infant_n_cough2	7|1|2|3|4|5|6|8	NA	3	5	1	3	5	2	3.7142857142857144	4	0.26813186813186807	-0.4942307692307688	3.75	0.9336538461538462	6.333333333333333	2.041025641025641	Yes, I can hear the sound easily and am ready to begin the study.	I agree	Yes	No, not at all	A few months ago	No	No, I didn't have any issues getting the audio clips to work correctly.	1	1	0
R_1IyjR5KIEub2SsG	Default Response Set	Anonymous	NA	NA	0	2017-01-27T03:46:27Z	2017-01-27T03:56:27Z	1	599	1	1	20.162	20.162	23.891	1	1	NA	1	2	7.915	7.915	9.667	1	1	4	8	0	7	9	0	4	9	0	8	9	0	6	8	0	8	9	1	5	9	1	4	7	1	7	9	0	5	9	0	8	9	0	7	9	0	8	8	0	8	8	0	8	9	0	6	8	0	7	8	1	7	9	1	6	8	0	6	8	0	9	8	0	9	8	0	9	7	0	9	6	1	5	3	6	6	6	3	2	3	7	3	6	4	2	5	4	6	7	6	3	6	2	7	6	5	3	5	1	6	1	NA	2	NA	1	d_cough1|n_cough2|n_sneeze8|d_sneeze5|n_sneeze1|d_sneeze1|n_cough5|d_sneeze4|n_sneeze10|n_cough6|n_sneeze2|n_cough1|d_cough2|d_sneeze7|d_sneeze6|d_cough3|d_cough8|n_cough4|n_sneeze5|d_cough5	infant_n_cough1|infant_n_cough2|infant_d_cough1|infant_d_cough2	7|1|2|3|4|5|6|8	NA	2	4	3	2	2	6	3	4.25	-0.44615384615384635	-0.2442307692307688	5.375	2.558653846153846	4.333333333333333	0.04102564102564088	Yes, I can hear the sound easily and am ready to begin the study.	I agree	Yes	No, not at all	A few months ago	No	No, I didn't have any issues getting the audio clips to work correctly.	1	1	0
R_1plgtBVi47pjdIx	Default Response Set	Anonymous	NA	NA	0	2017-01-27T04:23:56Z	2017-01-27T04:24:53Z	1	57	1	2	32.266	54.835	56.495	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	No, I can't hear the sound easily (e.g., the sound is extremely quiet or you don't hear any sound at all).	NA	NA	NA	NA	NA	NA	NA	NA	NA
R_3m2XB1XRfUwOh3B	Default Response Set	Anonymous	NA	NA	0	2017-01-27T04:18:21Z	2017-01-27T04:25:05Z	1	404	1	1	25.534	25.534	26.215	1	1	NA	1	2	2.74	2.74	7.319	1	0	7	6	0	7	7	0	6	5	0	7	6	1	6	5	0	7	6	1	6	5	0	6	6	0	7	7	1	7	6	0	6	6	1	5	6	0	5	6	0	8	6	0	7	5	1	6	5	1	6	6	1	7	6	1	5	5	0	7	6	0	8	7	0	8	8	0	7	7	0	8	6	1	7	2	5	5	6	2	7	2	5	2	2	2	3	2	2	5	6	4	4	5	6	6	5	6	5	4	1	7	1	NA	2	NA	1	n_cough5|n_sneeze8|d_cough3|d_cough2|d_sneeze4|n_cough6|n_sneeze2|d_sneeze6|n_cough4|n_cough2|d_cough8|d_cough5|n_sneeze5|d_sneeze1|n_cough1|n_sneeze10|d_sneeze7|d_sneeze5|d_cough1|n_sneeze1	infant_d_cough2|infant_n_cough1|infant_n_cough2|infant_d_cough1	7|1|2|3|4|5|6|8	NA	2	6	6	3	6	5	3.142857142857143	5	-0.30329670329670355	0.5057692307692312	5.125	2.308653846153846	5	0.7076923076923078	Yes, I can hear the sound easily and am ready to begin the study.	I agree	Yes	No, not at all	A year or more ago	No	No, I didn't have any issues getting the audio clips to work correctly.	1	1	0
R_WuDAJCTziD9zli9	Default Response Set	Anonymous	NA	NA	0	2017-01-27T04:15:18Z	2017-01-27T04:25:18Z	1	600	1	1	13.997	13.997	16.303	1	1	NA	1	1	10.318	10.318	11.66	1	1	9	9	0	9	9	1	8	9	0	7	9	1	7	9	1	7	9	1	9	9	0	9	9	1	9	9	1	9	9	1	9	9	1	9	9	0	9	9	0	9	9	0	9	9	1	9	9	1	8	9	1	9	9	1	8	9	0	9	9	1	6	9	0	9	9	0	9	9	0	9	9	1	7	4	6	7	6	2	4	2	6	3	1	3	7	6	4	1	1	1	1	1	1	1	1	7	4	4	1	7	1	NA	2	NA	1	n_sneeze2|n_sneeze5|d_cough5|n_sneeze1|n_cough5|n_sneeze8|d_cough8|d_sneeze5|n_sneeze10|d_cough3|d_sneeze4|d_sneeze6|d_cough2|d_cough1|n_cough4|d_sneeze1|n_cough6|n_cough2|n_cough1|d_sneeze7	infant_d_cough2|infant_n_cough2|infant_n_cough1|infant_d_cough1	7|1|2|3|4|5|6|8	NA	2	5	2	2	7	1	2.857142857142857	4.75	-0.5890109890109891	0.2557692307692312	1	-1.8163461538461538	5	0.7076923076923078	Yes, I can hear the sound easily and am ready to begin the study.	I agree	No	No, not at all	A year or more ago	No	No, I didn't have any issues getting the audio clips to work correctly.	1	1	0
R_2uF1EjUHWOg3T0C	Default Response Set	Anonymous	NA	NA	0	2017-01-27T04:25:11Z	2017-01-27T04:26:10Z	1	58	1	2	9.462	49.446	51.147	50	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	No, I can't hear the sound easily (e.g., the sound is extremely quiet or you don't hear any sound at all).	NA	NA	NA	NA	NA	NA	NA	NA	NA
R_1CrW9zaqva7PSmK	Default Response Set	Anonymous	NA	NA	0	2017-01-27T04:26:52Z	2017-01-27T04:37:55Z	1	662	1	1	95.164	95.164	97.226	1	1	NA	1	2	6.871	6.871	8.614	1	1	8	9	0	8	9	1	9	9	1	9	9	1	9	9	1	6	9	1	9	9	1	9	9	1	9	9	1	9	9	0	9	9	0	8	9	0	9	9	0	9	9	0	8	9	1	9	9	0	5	9	1	9	9	1	9	9	1	9	9	0	9	9	1	9	9	0	9	9	0	9	9	1	5	4	1	3	5	3	4	3	2	4	5	4	5	4	5	5	6	5	5	6	5	4	5	5	4	5	1	7	1	NA	1	11	1	n_sneeze2|n_cough1|d_sneeze1|d_cough2|n_sneeze8|n_sneeze10|d_sneeze4|d_cough1|d_sneeze6|n_cough4|d_cough5|d_sneeze5|n_sneeze5|n_cough2|n_cough5|d_sneeze7|d_cough3|n_cough6|d_cough8|n_sneeze1	infant_n_cough1|infant_d_cough1|infant_d_cough2|infant_n_cough2	7|1|2|3|4|5|6|8	NA	3	4	4	7	3	3	3.5714285714285716	4	0.12527472527472527	-0.4942307692307688	5.125	2.308653846153846	4.666666666666667	0.3743589743589748	Yes, I can hear the sound easily and am ready to begin the study.	I agree	Yes	No, not at all	A year or more ago	No	Yes, I had issues getting some audio clips to work correctly.	1	1	1
R_2novchVqvaVKMgh	Default Response Set	Anonymous	NA	NA	0	2017-01-27T04:26:48Z	2017-01-27T04:40:32Z	1	824	1	1	51.922	51.922	54.773	1	1	NA	1	2	8.941	8.941	11.477	1	1	9	9	0	6	8	1	9	9	0	5	9	1	8	9	0	7	9	1	5	9	0	9	9	0	7	9	0	9	9	1	8	9	0	9	9	0	9	9	0	9	9	0	9	9	0	7	9	1	4	9	0	9	9	0	6	9	0	6	9	1	7	9	0	7	9	1	1	9	0	5	9	1	6	4	6	7	4	5	4	6	6	4	2	3	2	5	4	3	2	2	1	1	1	1	1	6	6	6	1	2	1	NA	2	NA	1	d_cough2|n_cough1|n_sneeze8|d_sneeze7|d_sneeze5|n_cough5|d_cough1|n_sneeze5|n_sneeze1|n_cough2|d_cough3|n_cough4|n_sneeze10|n_cough6|d_sneeze6|d_sneeze1|d_sneeze4|d_cough8|n_sneeze2|d_cough5	infant_n_cough1|infant_d_cough1|infant_d_cough2|infant_n_cough2	7|1|2|3|4|5|6|8	NA	4	5	3	2	6	6	4.428571428571429	5.125	0.9824175824175825	0.6307692307692312	1.5	-1.3163461538461538	6	1.7076923076923078	Yes, I can hear the sound easily and am ready to begin the study.	I agree	Yes	No, not at all	A couple of days ago	No	No, I didn't have any issues getting the audio clips to work correctly.	1	1	0
R_2rpgQsZwQRdXbzf	Default Response Set	Anonymous	NA	NA	0	2017-01-27T04:22:59Z	2017-01-27T04:41:26Z	1	1106	1	1	6.448	44.168	46.368	3	1	NA	1	2	2.968	21.174	24.51	6	0	8	9	0	8	9	1	7	9	0	7	9	1	7	9	1	8	9	1	8	9	1	7	9	1	8	9	1	8	9	0	9	9	0	8	9	0	8	9	0	8	9	0	7	8	1	6	9	1	8	9	1	8	9	1	7	9	1	7	9	0	8	8	0	9	9	0	9	9	0	8	9	1	5	5	5	6	6	6	6	5	6	6	5	4	3	5	5	4	4	4	5	4	4	4	5	3	3	4	1	2	1	NA	2	NA	1	n_sneeze1|n_cough6|n_sneeze8|d_cough5|n_sneeze5|d_sneeze5|d_cough1|d_sneeze6|n_cough4|n_cough1|d_cough8|d_sneeze7|n_sneeze2|n_cough2|d_sneeze1|n_sneeze10|d_cough2|d_cough3|d_sneeze4|n_cough5	infant_d_cough2|infant_n_cough2|infant_d_cough1|infant_n_cough1	7|1|2|3|4|5|6|8	NA	2	4	3	3	3	5	4.428571428571429	4.875	0.9824175824175825	0.3807692307692312	4.25	1.4336538461538462	3.3333333333333335	-0.9589743589743587	Yes, I can hear the sound easily and am ready to begin the study.	I agree	Yes	No, not at all	A couple of days ago	No	No, I didn't have any issues getting the audio clips to work correctly.	1	1	0
R_3eq3CpsQC4rnJnG	Default Response Set	Anonymous	NA	NA	0	2017-01-27T04:27:04Z	2017-01-27T04:44:05Z	1	1020	1	1	49.211	49.211	51.078	1	1	NA	1	2	27.122	27.122	28.86	1	1	3	9	0	2	8	0	4	9	1	5	9	0	3	9	1	4	9	1	6	9	1	5	9	1	5	9	1	5	9	1	5	9	0	3	9	0	4	9	0	5	9	0	4	9	1	5	9	1	5	9	1	5	9	1	5	9	1	4	9	0	4	9	0	5	9	0	3	9	1	5	9	1	6	2	1	1	2	1	2	1	3	1	4	1	4	2	4	4	4	4	4	4	2	4	2	6	4	4	1	7	1	NA	2	NA	1	d_sneeze4|d_cough1|n_sneeze1|d_sneeze6|n_cough4|n_sneeze10|d_sneeze1|d_cough5|d_cough3|d_sneeze7|d_cough8|n_cough5|n_cough1|d_sneeze5|n_cough2|d_cough2|n_sneeze8|n_sneeze2|n_sneeze5|n_cough6	infant_n_cough1|infant_d_cough1|infant_d_cough2|infant_n_cough2	7|1|2|3|4|5|6|8	NA	6	7	6	7	4	4	3.4285714285714284	3.875	-0.017582417582417964	-0.6192307692307688	3.5	0.6836538461538462	4.666666666666667	0.3743589743589748	Yes, I can hear the sound easily and am ready to begin the study.	I agree	Yes	No, not at all	A year or more ago	No	No, I didn't have any issues getting the audio clips to work correctly.	1	1	0
R_9HnydJ2CbZkUBWh	Default Response Set	Anonymous	NA	NA	0	2017-01-27T05:03:17Z	2017-01-27T05:09:22Z	1	365	1	1	3.103	3.103	6.885	1	1	NA	1	2	3.029	3.029	13.491	1	0	7	9	0	8	7	1	6	9	0	7	9	1	7	9	0	7	9	1	8	9	1	4	9	0	8	9	1	6	9	0	7	9	0	8	9	0	9	9	0	9	9	0	9	9	1	8	8	1	6	9	1	7	9	0	7	8	0	7	9	0	8	9	0	8	8	0	7	9	0	8	7	1	7	6	2	7	2	3	6	4	2	4	2	4	2	2	3	3	5	5	6	6	3	5	5	6	5	3	1	6	1	NA	2	NA	1	d_cough1|d_sneeze5|d_cough3|d_sneeze1|n_cough1|d_cough5|n_cough6|n_sneeze5|n_sneeze2|d_sneeze7|n_sneeze10|d_cough2|n_cough5|n_sneeze8|d_cough8|d_sneeze4|d_sneeze6|n_sneeze1|n_cough2|n_cough4	infant_n_cough2|infant_d_cough2|infant_n_cough1|infant_d_cough1	7|1|2|3|4|5|6|8	NA	6	4	6	6	6	6	4.714285714285714	5.375	1.268131868131868	0.8807692307692312	4.75	1.9336538461538462	4.666666666666667	0.3743589743589748	Yes, I can hear the sound easily and am ready to begin the study.	I agree	Yes	No, not at all	A few months ago	No	No, I didn't have any issues getting the audio clips to work correctly.	1	1	0
R_25RgIiXWQmZa6hf	Default Response Set	Anonymous	NA	NA	0	2017-01-27T04:52:42Z	2017-01-27T05:21:01Z	1	1699	1	1	594.199	594.199	595.697	1	1	NA	1	2	12.733	12.733	18.607	1	0	6	9	1	6	9	1	7	9	0	6	9	1	5	8	0	6	9	1	6	9	0	7	9	1	7	9	1	5	9	0	5	9	0	7	9	0	8	9	0	8	9	1	5	9	1	6	9	0	8	9	1	6	9	1	7	9	0	5	8	0	8	9	0	9	9	0	7	8	0	8	9	1	6	5	4	6	2	4	5	5	1	3	5	1	2	4	2	3	3	4	2	2	2	1	1	6	3	4	1	6	1	NA	2	NA	1	d_cough2|n_cough2|n_sneeze10|d_sneeze6|d_cough5|d_sneeze1|n_cough5|n_cough4|d_cough1|d_cough3|n_sneeze1|n_cough1|n_sneeze8|d_sneeze7|d_cough8|n_sneeze5|n_cough6|d_sneeze5|n_sneeze2|d_sneeze4	infant_d_cough2|infant_n_cough2|infant_d_cough1|infant_n_cough1	7|1|2|3|4|5|6|8	NA	6	7	4	4	3	6	4.857142857142857	4.125	1.4109890109890104	-0.3692307692307688	2.25	-0.5663461538461538	4.333333333333333	0.04102564102564088	Yes, I can hear the sound easily and am ready to begin the study.	I agree	Yes	No, not at all	A few months ago	No	No, I didn't have any issues getting the audio clips to work correctly.	1	1	0
R_1Do6IpO5nrTSIGu	Default Response Set	Anonymous	NA	NA	0	2017-01-27T01:30:16Z	2017-01-27T01:33:30Z	0	194	1	1	1.106	10.303	11.269	13	1	NA	1	2	2.913	3.923	7.773	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	d_sneeze6|n_sneeze2|d_cough1|d_sneeze4|n_sneeze10|n_sneeze1|d_cough5|d_sneeze5|d_sneeze1|n_sneeze8|n_cough2|d_sneeze7|n_sneeze5|n_cough6|d_cough8|n_cough5|d_cough3|n_cough1|n_cough4|d_cough2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	Yes, I can hear the sound easily and am ready to begin the study.	I agree	Yes	NA	NA	NA	NA	NA	NA	NA
R_vuGUqX6B0PmGjbH	Default Response Set	Anonymous	NA	NA	0	2017-01-27T02:05:20Z	2017-01-27T02:06:02Z	0	42	1	1	3.459	16.435	18.285	19	1	NA	1	2	5.254	7.501	7.899	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	n_sneeze1|n_sneeze8|d_cough3|n_cough5|n_cough2|n_sneeze10|d_sneeze7|d_sneeze6|d_sneeze5|d_sneeze1|d_cough8|d_cough2|n_cough6|n_sneeze5|d_sneeze4|d_cough5|n_cough1|n_cough4|d_cough1|n_sneeze2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	Yes, I can hear the sound easily and am ready to begin the study.	I agree	Yes	NA	NA	NA	NA	NA	NA	NA
R_3Jk0vx6af8mlLhL	Default Response Set	Anonymous	NA	NA	0	2017-01-27T06:51:57Z	2017-01-27T06:56:52Z	1	294	1	1	6.326	6.964	7.814	2	1	NA	1	2	6.223	6.223	7.499	1	1	6	9	1	4	9	1	9	9	1	4	9	0	6	9	0	6	9	1	8	9	1	8	9	1	6	9	0	8	9	0	6	9	1	7	9	0	4	9	0	7	9	1	3	9	1	6	9	1	8	9	1	7	9	1	9	9	1	7	9	1	8	9	0	9	9	1	4	9	0	9	9	1	7	2	2	7	5	1	7	1	5	1	1	5	3	7	7	1	1	1	1	1	1	1	1	7	7	7	1	7	1	NA	2	NA	1	n_sneeze1|n_cough5|n_cough4|n_cough6|n_cough2|d_sneeze5|d_cough3|n_sneeze8|d_cough1|d_cough2|n_sneeze5|d_sneeze4|d_cough5|n_sneeze10|n_cough1|d_sneeze6|d_sneeze7|d_cough8|n_sneeze2|d_sneeze1	infant_n_cough2|infant_d_cough2|infant_n_cough1|infant_d_cough1	7|1|2|3|4|5|6|8	NA	3	3	1	6	7	5	1.7142857142857142	6.375	-1.7318681318681322	1.8807692307692312	1	-1.8163461538461538	7	2.707692307692308	Yes, I can hear the sound easily and am ready to begin the study.	I agree	Yes	No, not at all	A year or more ago	No	No, I didn't have any issues getting the audio clips to work correctly.	1	1	0
R_3ozLTEnQlJYbbHc	Default Response Set	Anonymous	NA	NA	0	2017-01-27T06:53:05Z	2017-01-27T06:58:56Z	1	351	1	1	5.878	5.878	7.012	1	1	NA	1	2	10.889	11.433	11.712	2	1	7	8	1	6	7	1	8	8	1	7	8	0	7	8	0	5	8	1	6	8	1	6	8	0	5	8	1	6	6	1	7	8	1	7	8	0	6	5	0	8	8	0	7	8	1	6	8	1	6	8	1	7	8	1	8	8	1	5	8	0	6	8	0	8	8	0	8	6	1	4	6	1	4	5	4	3	3	5	4	5	3	5	5	3	3	3	4	2	1	1	1	1	1	1	1	4	4	4	1	1	1	NA	2	NA	1	d_sneeze1|n_sneeze1|d_cough8|d_cough2|n_cough4|d_sneeze7|d_sneeze5|d_cough1|n_sneeze2|d_cough3|n_sneeze8|n_cough2|n_cough5|n_cough1|n_sneeze10|d_sneeze4|d_sneeze6|n_sneeze5|n_cough6|d_cough5	infant_n_cough2|infant_d_cough2|infant_d_cough1|infant_n_cough1	7|1|2|3|4|5|6|8	NA	5	5	5	4	3	5	5	3.75	1.5538461538461537	-0.7442307692307688	1.125	-1.6913461538461538	4	-0.29230769230769216	Yes, I can hear the sound easily and am ready to begin the study.	I agree	Yes	No, not at all	Today	No	No, I didn't have any issues getting the audio clips to work correctly.	1	1	0
R_2PwcNkUwMNLmdeQ	Default Response Set	Anonymous	NA	NA	0	2017-01-27T06:50:34Z	2017-01-27T06:59:12Z	1	518	1	1	37.988	37.988	43.379	1	1	NA	1	2	11.739	11.739	15.695	1	1	5	9	0	7	9	1	5	9	1	5	9	1	3	9	1	3	9	1	3	9	1	3	9	1	3	9	1	3	9	0	4	9	0	6	9	0	3	9	0	6	9	0	6	9	0	3	9	1	3	9	0	3	9	1	3	9	0	2	9	1	5	9	0	9	9	0	7	9	0	8	9	1	7	2	3	6	5	1	6	1	7	1	1	6	1	6	4	1	1	2	1	1	1	1	1	3	1	1	1	5	1	NA	2	NA	1	d_sneeze7|d_sneeze1|d_sneeze4|n_cough4|d_cough5|d_cough1|n_sneeze8|n_sneeze5|n_sneeze10|n_cough6|d_sneeze5|n_cough5|n_cough1|n_sneeze2|n_sneeze1|d_cough3|d_sneeze6|n_cough2|d_cough2|d_cough8	infant_d_cough2|infant_n_cough2|infant_n_cough1|infant_d_cough1	7|1|2|3|4|5|6|8	NA	3	2	2	5	7	7	1.7142857142857142	6.125	-1.7318681318681322	1.6307692307692312	1.125	-1.6913461538461538	1.6666666666666667	-2.625641025641025	Yes, I can hear the sound easily and am ready to begin the study.	I agree	Yes	No, not at all	A month ago	No	No, I didn't have any issues getting the audio clips to work correctly.	1	1	0
R_2SJQ58HwPgXLp8J	Default Response Set	Anonymous	NA	NA	0	2017-01-27T07:01:31Z	2017-01-27T07:08:58Z	1	446	1	1	10.253	10.253	11.286	1	1	NA	1	2	5.585	5.585	7.334	1	1	5	7	0	5	5	1	7	7	1	7	7	1	3	5	1	3	5	1	7	7	1	5	7	1	7	7	1	3	5	1	5	5	1	3	5	1	3	5	0	1	3	1	3	5	1	7	7	1	3	5	1	9	9	0	3	5	1	8	8	1	3	5	0	7	7	0	5	5	0	5	5	1	5	4	4	5	3	5	1	5	1	4	4	3	4	3	3	2	2	2	2	2	2	2	2	6	6	6	1	6	1	NA	2	NA	1	n_cough5|d_sneeze7|d_sneeze1|d_cough3|n_cough4|n_cough2|n_cough6|n_sneeze1|n_sneeze2|n_sneeze5|n_sneeze10|d_sneeze5|n_cough1|d_cough1|d_sneeze6|d_sneeze4|d_cough8|d_cough5|d_cough2|n_sneeze8	infant_d_cough2|infant_d_cough1|infant_n_cough2|infant_n_cough1	7|1|2|3|4|5|6|8	NA	5	5	5	4	4	4	4.714285714285714	3.375	1.268131868131868	-1.1192307692307688	2	-0.8163461538461538	6	1.7076923076923078	Yes, I can hear the sound easily and am ready to begin the study.	I agree	Yes	No, not at all	A few months ago	No	No, I didn't have any issues getting the audio clips to work correctly.	1	1	0
